effectivity_date,product,price_mid
2024-02-27,RON 100,67.46481481481482
2024-02-27,RON 91,71.04770833333333
2024-02-27,RON 95,75.145625
2024-02-27,RON 97,75.10529411764706
2024-03-05,DIESEL,68.45071428571428
2024-03-05,DIESEL PLUS,65.5457142857143
2024-03-05,KEROSENE,62.009462365591396
2024-03-05,RON 100,66.74089285714285
2024-03-05,RON 91,71.08479591836735
2024-03-05,RON 95,75.36375
2024-03-05,RON 97,75.03176470588235
2024-03-12,DIESEL,62.76420634920635
2024-03-12,DIESEL PLUS,59.19961538461538
2024-03-12,KEROSENE,68.55
2024-03-12,RON 100,75.53
2024-03-12,RON 91,60.53333333333333
2024-03-12,RON 95,69.07100877192983
2024-03-12,RON 97,73.14500000000001
2024-03-19,DIESEL,67.19707142857143
2024-03-19,DIESEL PLUS,64.04086419753087
2024-03-19,KEROSENE,61.09415789473684
2024-03-19,RON 100,66.00535714285715
2024-03-19,RON 91,69.59469387755102
2024-03-19,RON 95,74.555625
2024-03-19,RON 97,74.8425
2024-03-26,DIESEL,68.91185714285714
2024-03-26,DIESEL PLUS,65.46061728395063
2024-03-26,KEROSENE,61.39630681818182
2024-03-26,RON 100,65.87551724137931
2024-03-26,RON 91,71.00340909090909
2024-03-26,RON 95,75.87428571428572
2024-03-26,RON 97,76.55884615384615
2024-04-02,DIESEL,68.73506849315068
2024-04-02,DIESEL PLUS,65.875125
2024-04-02,KEROSENE,61.56117021276596
2024-04-02,RON 100,64.9925
2024-04-02,RON 91,72.06666666666666
2024-04-02,RON 95,75.61875
2024-04-02,RON 97,75.00111111111111
2024-04-09,DIESEL,68.22689024390243
2024-04-09,DIESEL PLUS,64.27058441558441
2024-04-09,KEROSENE,64.38642045454546
2024-04-09,RON 100,67.28895833333333
2024-04-09,RON 91,70.95584745762712
2024-04-09,RON 95,74.7784
2024-04-09,RON 97,77.41
2024-04-16,DIESEL,69.8855625
2024-04-16,DIESEL PLUS,66.45907142857143
2024-04-16,KEROSENE,64.66115044247788
2024-04-16,RON 100,68.11111111111111
2024-04-16,RON 91,72.23
2024-04-16,RON 95,76.58315789473684
2024-04-16,RON 97,77.51533333333333
2024-04-23,DIESEL,70.09541095890411
2024-04-23,DIESEL PLUS,67.28631578947369
2024-04-23,KEROSENE,63.668008849557516
2024-04-23,RON 100,66.18903846153846
2024-04-23,RON 91,72.5430612244898
2024-04-23,RON 95,77.45625
2024-04-23,RON 97,76.15555555555555
2024-04-30,DIESEL,69.6218125
2024-04-30,DIESEL PLUS,66.48264285714285
2024-04-30,KEROSENE,63.29121739130434
2024-04-30,RON 100,66.1762
2024-04-30,RON 91,71.84102272727273
2024-04-30,RON 95,76.84210526315789
2024-04-30,RON 97,75.88666666666667
2024-05-07,DIESEL,68.18520547945207
2024-05-07,DIESEL PLUS,65.83217105263158
2024-05-07,KEROSENE,62.11756637168141
2024-05-07,RON 100,64.58769230769231
2024-05-07,RON 91,70.73326530612245
2024-05-07,RON 95,76.0275
2024-05-07,RON 97,74.14888888888889
2024-05-14,DIESEL,66.4630985915493
2024-05-14,DIESEL PLUS,63.6694375
2024-05-14,KEROSENE,61.21769911504425
2024-05-14,RON 100,64.2158
2024-05-14,RON 91,68.56428571428572
2024-05-14,RON 95,74.085
2024-05-14,RON 97,73.88857142857144
2024-05-21,DIESEL,65.96112500000001
2024-05-21,DIESEL PLUS,63.19014285714286
2024-05-21,KEROSENE,61.58073913043478
2024-05-21,RON 100,64.4858
2024-05-21,RON 91,68.14772727272727
2024-05-21,RON 95,73.42842105263158
2024-05-21,RON 97,74.60230769230769
2024-05-28,DIESEL,66.10147887323943
2024-05-28,DIESEL PLUS,63.373374999999996
2024-05-28,KEROSENE,61.652831858407076
2024-05-28,RON 100,56.927600000000005
2024-05-28,RON 91,69.08938775510204
2024-05-28,RON 95,73.78625
2024-05-28,RON 97,74.17625
2024-06-04,DIESEL,64.90479452054795
2024-06-04,DIESEL PLUS,62.63092105263158
2024-06-04,KEROSENE,62.041415929203545
2024-06-04,RON 100,64.53211538461538
2024-06-04,RON 91,68.00428571428571
2024-06-04,RON 95,72.485625
2024-06-04,RON 97,74.8725
2024-06-11,DIESEL,64.0901875
2024-06-11,DIESEL PLUS,61.56907142857143
2024-06-11,KEROSENE,60.85395652173913
2024-06-11,RON 100,63.9758
2024-06-11,RON 91,67.28386363636363
2024-06-11,RON 95,71.73526315789474
2024-06-11,RON 97,73.72133333333333
2024-06-18,DIESEL,64.60753424657534
2024-06-18,DIESEL PLUS,62.39611842105263
2024-06-18,KEROSENE,62.17389380530973
2024-06-18,RON 100,65.01692307692308
2024-06-18,RON 91,68.01316326530612
2024-06-18,RON 95,72.596875
2024-06-18,RON 97,75.12333333333333
2024-06-25,DIESEL,65.78106249999999
2024-06-25,DIESEL PLUS,63.062071428571436
2024-06-25,KEROSENE,63.620217391304344
2024-06-25,RON 100,67.28059999999999
2024-06-25,RON 91,68.77499999999999
2024-06-25,RON 95,74.22473684210526
2024-06-25,RON 97,76.546
2024-07-02,DIESEL,65.17963768115942
2024-07-02,DIESEL PLUS,63.87236111111112
2024-07-02,KEROSENE,63.98086956521739
2024-07-02,RON 100,68.00596153846153
2024-07-02,RON 91,69.34141509433962
2024-07-02,RON 95,73.309375
2024-07-02,RON 97,76.63875
2024-07-09,DIESEL,67.55691780821917
2024-07-09,DIESEL PLUS,64.92771604938272
2024-07-09,KEROSENE,63.903666666666666
2024-07-09,RON 100,69.21911764705882
2024-07-09,RON 91,71.08755102040816
2024-07-09,RON 95,76.01142857142858
2024-07-09,RON 97,77.15411764705881
2024-07-16,DIESEL,66.78659999999999
2024-07-16,DIESEL PLUS,64.35895061728395
2024-07-16,KEROSENE,63.85309090909091
2024-07-16,RON 100,66.10634615384615
2024-07-16,RON 91,70.58322916666667
2024-07-16,RON 95,75.14375
2024-07-16,RON 97,75.95052631578947
2024-07-23,DIESEL,66.92027397260274
2024-07-23,DIESEL PLUS,64.6749358974359
2024-07-23,KEROSENE,63.09588495575221
2024-07-23,RON 100,65.73403846153846
2024-07-23,RON 91,70.62822916666666
2024-07-23,RON 95,75.0275
2024-07-23,RON 97,75.566875
2024-07-30,DIESEL,64.88115942028986
2024-07-30,DIESEL PLUS,63.70090277777778
2024-07-30,KEROSENE,62.17813043478261
2024-07-30,RON 100,65.84173076923076
2024-07-30,RON 91,69.5827358490566
2024-07-30,RON 95,72.35458333333334
2024-07-30,RON 97,75.016875
2024-08-06,DIESEL,65.30246575342466
2024-08-06,DIESEL PLUS,62.95307692307693
2024-08-06,KEROSENE,61.21973451327433
2024-08-06,RON 100,64.36884615384616
2024-08-06,RON 91,69.65614583333333
2024-08-06,RON 95,73.71187499999999
2024-08-06,RON 97,74.43875
2024-08-13,DIESEL,62.6072
2024-08-13,DIESEL PLUS,60.01537037037037
2024-08-13,KEROSENE,59.545863636363634
2024-08-13,RON 100,61.92057692307692
2024-08-13,RON 91,67.12927083333334
2024-08-13,RON 95,71.066875
2024-08-13,RON 97,71.77526315789474
2024-08-20,DIESEL,63.19793333333334
2024-08-20,DIESEL PLUS,60.64938271604939
2024-08-20,KEROSENE,60.341772727272726
2024-08-20,RON 100,63.515
2024-08-20,RON 91,67.78989583333333
2024-08-20,RON 95,71.340625
2024-08-20,RON 97,72.83263157894737
2024-08-27,DIESEL,61.28434782608696
2024-08-27,DIESEL PLUS,59.47541666666666
2024-08-27,KEROSENE,58.18178260869565
2024-08-27,RON 100,62.45057692307692
2024-08-27,RON 91,65.47122641509434
2024-08-27,RON 95,68.493125
2024-08-27,RON 97,71.37375
2024-09-03,DIESEL,61.473260869565216
2024-09-03,DIESEL PLUS,59.78520833333333
2024-09-03,KEROSENE,58.310391304347824
2024-09-03,RON 100,62.70134615384615
2024-09-03,RON 91,65.63754716981131
2024-09-03,RON 95,68.756875
2024-09-03,RON 97,72.010625
2024-09-10,DIESEL,60.71542857142857
2024-09-10,DIESEL PLUS,57.83346153846154
2024-09-10,KEROSENE,56.57091304347826
2024-09-10,RON 100,59.962500000000006
2024-09-10,RON 91,64.23979591836735
2024-09-10,RON 95,69.045625
2024-09-10,RON 97,65.96294117647058
2024-09-17,DIESEL,58.55074626865672
2024-09-17,DIESEL PLUS,56.50958333333333
2024-09-17,KEROSENE,55.15491150442478
2024-09-17,RON 100,59.936166666666665
2024-09-17,RON 91,62.2025
2024-09-17,RON 95,65.229
2024-09-17,RON 97,67.78733333333334
2024-09-24,DIESEL,59.258059701492535
2024-09-24,DIESEL PLUS,57.256041666666675
2024-09-24,KEROSENE,55.227123893805306
2024-09-24,RON 100,60.195757575757575
2024-09-24,RON 91,62.79888888888889
2024-09-24,RON 95,65.8238
2024-09-24,RON 97,67.934
2024-10-01,DIESEL,60.06164285714285
2024-10-01,DIESEL PLUS,57.21621794871795
2024-10-01,KEROSENE,55.50513043478261
2024-10-01,RON 100,59.20267857142857
2024-10-01,RON 91,63.64326530612245
2024-10-01,RON 95,68.333125
2024-10-01,RON 97,60.98722222222222
2024-10-08,DIESEL,59.662857142857135
2024-10-08,DIESEL PLUS,57.071089743589745
2024-10-08,KEROSENE,56.333608695652174
2024-10-08,RON 100,60.06642857142857
2024-10-08,RON 91,63.35
2024-10-08,RON 95,67.78375
2024-10-08,RON 97,69.251875
2024-10-15,DIESEL,60.90425373134328
2024-10-15,DIESEL PLUS,59.15958333333333
2024-10-15,KEROSENE,58.83721238938053
2024-10-15,RON 100,64.37515151515152
2024-10-15,RON 91,64.45296296296296
2024-10-15,RON 95,67.7222
2024-10-15,RON 97,70.99384615384616
2024-10-22,DIESEL,60.15067164179105
2024-10-22,DIESEL PLUS,58.47631944444444
2024-10-22,KEROSENE,57.69747787610619
2024-10-22,RON 100,62.732575757575766
2024-10-22,RON 91,63.71935185185185
2024-10-22,RON 95,67.10340000000001
2024-10-22,RON 97,70.27692307692308
2024-10-29,DIESEL,59.81397058823529
2024-10-29,DIESEL PLUS,58.16205479452055
2024-10-29,KEROSENE,57.68228070175439
2024-10-29,RON 100,62.544696969696965
2024-10-29,RON 91,63.361964285714286
2024-10-29,RON 95,66.7804
2024-10-29,RON 97,70.62153846153846
2024-11-05,DIESEL,60.42021126760564
2024-11-05,DIESEL PLUS,57.92208860759494
2024-11-05,KEROSENE,58.27702586206897
2024-11-05,RON 100,61.00553571428571
2024-11-05,RON 91,64.19176470588236
2024-11-05,RON 95,68.6875
2024-11-05,RON 97,71.945
2024-11-12,DIESEL,61.410985915492965
2024-11-12,DIESEL PLUS,58.88879746835443
2024-11-12,KEROSENE,59.78875
2024-11-12,RON 100,63.221785714285716
2024-11-12,RON 91,65.33127450980392
2024-11-12,RON 95,69.994375
2024-11-12,RON 97,73.1825
2024-11-19,DIESEL,60.33105633802817
2024-11-19,DIESEL PLUS,57.877784810126585
2024-11-19,KEROSENE,58.87926724137931
2024-11-19,RON 100,62.37339285714285
2024-11-19,RON 91,63.61745098039215
2024-11-19,RON 95,68.445
2024-11-19,RON 97,72.496875
2024-11-26,DIESEL,60.21095588235295
2024-11-26,DIESEL PLUS,58.71520547945205
2024-11-26,KEROSENE,59.54872807017544
2024-11-26,RON 100,64.93939393939394
2024-11-26,RON 91,63.93803571428572
2024-11-26,RON 95,67.0934
2024-11-26,RON 97,72.17538461538462
2024-12-03,DIESEL,61.695915492957745
2024-12-03,DIESEL PLUS,59.25272151898734
2024-12-03,KEROSENE,59.01357758620689
2024-12-03,RON 100,62.61
2024-12-03,RON 91,65.3213725490196
2024-12-03,RON 95,70.298125
2024-12-03,RON 97,72.775
2024-12-10,DIESEL,61.77154929577465
2024-12-10,DIESEL PLUS,59.413860759493666
2024-12-10,KEROSENE,58.22021551724138
2024-12-10,RON 100,61.738035714285715
2024-12-10,RON 91,65.5278431372549
2024-12-10,RON 95,70.43375
2024-12-10,RON 97,72.055
2024-12-17,DIESEL,61.39073529411764
2024-12-17,DIESEL PLUS,60.02753424657534
2024-12-17,KEROSENE,58.86433628318584
2024-12-17,RON 100,62.907647058823535
2024-12-17,RON 91,65.4374074074074
2024-12-17,RON 95,68.2864
2024-12-17,RON 97,69.76307692307692
2024-12-24,DIESEL,61.70330882352941
2024-12-24,DIESEL PLUS,60.32945205479452
2024-12-24,KEROSENE,60.00287610619469
2024-12-24,RON 100,65.08999999999999
2024-12-24,RON 91,65.86444444444444
2024-12-24,RON 95,68.4304
2024-12-24,RON 97,71.90933333333334
2025-01-07,DIESEL,61.762867647058826
2025-01-07,DIESEL PLUS,60.38383561643836
2025-01-07,KEROSENE,60.30282608695652
2025-01-07,RON 100,65.69121212121212
2025-01-07,RON 91,66.16398148148149
2025-01-07,RON 95,68.90440000000001
2025-01-07,RON 97,71.99933333333334
2025-01-14,DIESEL,62.22338235294117
2025-01-14,DIESEL PLUS,60.72198630136986
2025-01-14,KEROSENE,61.080304347826086
2025-01-14,RON 100,66.16984848484849
2025-01-14,RON 91,66.30666666666667
2025-01-14,RON 95,68.92519999999999
2025-01-14,RON 97,72.68933333333332
2025-01-21,DIESEL,64.72778571428572
2025-01-21,DIESEL PLUS,61.870769230769234
2025-01-21,KEROSENE,62.92969827586207
2025-01-21,RON 100,66.90267857142858
2025-01-21,RON 91,68.28632653061224
2025-01-21,RON 95,71.925625
2025-01-21,RON 97,75.9211111111111
2025-01-28,DIESEL,62.97825757575757
2025-01-28,DIESEL PLUS,60.79086666666666
2025-01-28,KEROSENE,62.61525862068965
2025-01-28,RON 100,68.33439393939393
2025-01-28,RON 91,66.62525862068965
2025-01-28,RON 95,69.1422
2025-01-28,RON 97,74.44733333333333
2025-02-04,DIESEL,63.27530303030303
2025-02-04,DIESEL PLUS,61.1722
2025-02-04,KEROSENE,61.367155172413796
2025-02-04,RON 100,66.99681818181818
2025-02-04,RON 91,67.11293103448276
2025-02-04,RON 95,69.38680000000001
2025-02-04,RON 97,73.89933333333333
2025-02-11,DIESEL,63.76263888888889
2025-02-11,DIESEL PLUS,60.97206250000001
2025-02-11,KEROSENE,60.78300847457628
2025-02-11,RON 100,64.80499999999999
2025-02-11,RON 91,67.8564705882353
2025-02-11,RON 95,70.8975
2025-02-11,RON 97,74.48944444444444
2025-02-18,DIESEL,63.41295454545455
2025-02-18,DIESEL PLUS,61.26033333333333
2025-02-18,KEROSENE,61.34685344827586
2025-02-18,RON 100,66.8040909090909
2025-02-18,RON 91,67.19922413793103
2025-02-18,RON 95,68.9726
2025-02-18,RON 97,68.81933333333333
2025-02-25,DIESEL,64.53256944444445
2025-02-25,DIESEL PLUS,61.535000000000004
2025-02-25,KEROSENE,61.04233050847458
2025-02-25,RON 100,65.18035714285715
2025-02-25,RON 91,67.63686274509804
2025-02-25,RON 95,71.67125
2025-02-25,RON 97,70.50222222222222
2025-03-04,DIESEL,63.39138888888889
2025-03-04,DIESEL PLUS,60.287125
2025-03-04,KEROSENE,60.072669491525424
2025-03-04,RON 100,64.00946428571429
2025-03-04,RON 91,66.56254901960784
2025-03-04,RON 95,70.351875
2025-03-04,RON 97,69.36666666666666
2025-03-11,DIESEL,60.24825757575758
2025-03-11,DIESEL PLUS,58.017133333333334
2025-03-11,KEROSENE,58.81612068965517
2025-03-11,RON 100,63.22266666666667
2025-03-11,RON 91,64.03827586206896
2025-03-11,RON 95,65.9524
2025-03-11,RON 97,70.68599999999999
2025-03-18,DIESEL,59.79810606060607
2025-03-18,DIESEL PLUS,57.6616
2025-03-18,KEROSENE,58.410170940170936
2025-03-18,RON 100,62.621833333333335
2025-03-18,RON 91,63.51689655172414
2025-03-18,RON 95,65.32440000000001
2025-03-18,RON 97,70.06866666666666
2025-03-25,DIESEL,61.50055555555556
2025-03-25,DIESEL PLUS,58.425875
2025-03-25,KEROSENE,58.14747899159664
2025-03-25,RON 100,62.02696428571429
2025-03-25,RON 91,64.65803921568627
2025-03-25,RON 95,68.25875
2025-03-25,RON 97,70.55466666666666
2025-04-01,DIESEL,62.13722222222222
2025-04-01,DIESEL PLUS,59.102250000000005
2025-04-01,KEROSENE,58.85920168067227
2025-04-01,RON 100,62.978571428571435
2025-04-01,RON 91,65.69392156862745
2025-04-01,RON 95,68.588125
2025-04-01,RON 97,71.73133333333334
2025-04-08,DIESEL,60.65848484848485
2025-04-08,DIESEL PLUS,58.607733333333336
2025-04-08,KEROSENE,58.58299145299145
2025-04-08,RON 100,63.252833333333335
2025-04-08,RON 91,64.60327586206895
2025-04-08,RON 95,66.7094
2025-04-08,RON 97,71.11866666666667
2025-04-15,DIESEL,55.715479452054794
2025-04-15,DIESEL PLUS,52.82886904761905
2025-04-15,KEROSENE,54.75617647058823
2025-04-15,RON 100,59.82482142857143
2025-04-15,RON 91,57.68401960784314
2025-04-15,RON 95,65.08
2025-04-15,RON 97,68.020625
2025-04-22,DIESEL,57.426690140845075
2025-04-22,DIESEL PLUS,54.334404761904764
2025-04-22,KEROSENE,55.093375
2025-04-22,RON 100,60.65767857142857
2025-04-22,RON 91,58.902699999999996
2025-04-22,RON 95,65.93125
2025-04-22,RON 97,69.145
2025-04-29,DIESEL,59.80905797101449
2025-04-29,DIESEL PLUS,56.29274390243903
2025-04-29,KEROSENE,56.64663865546218
2025-04-29,RON 100,60.6195
2025-04-29,RON 91,63.75333333333333
2025-04-29,RON 95,66.979375
2025-04-29,RON 97,69.66857142857143
2025-05-06,DIESEL,59.18442028985507
2025-05-06,DIESEL PLUS,55.7230487804878
2025-05-06,KEROSENE,55.91609243697479
2025-05-06,RON 100,59.698499999999996
2025-05-06,RON 91,63.055625
2025-05-06,RON 95,65.831875
2025-05-06,RON 97,68.99
2025-05-13,DIESEL,58.066014492753624
2025-05-13,DIESEL PLUS,54.57201219512195
2025-05-13,KEROSENE,54.46915966386555
2025-05-13,RON 100,58.243500000000004
2025-05-13,RON 91,62.2275
2025-05-13,RON 95,64.96625
2025-05-13,RON 97,67.74714285714286
2025-05-20,DIESEL,57.442567567567565
2025-05-20,DIESEL PLUS,55.425625000000004
2025-05-20,KEROSENE,55.65987288135593
2025-05-20,RON 100,59.800147058823526
2025-05-20,RON 91,61.80342592592593
2025-05-20,RON 95,64.3676
2025-05-20,RON 97,68.90416666666667
2025-06-10,DIESEL,57.21810810810811
2025-06-10,DIESEL PLUS,55.204296875
2025-06-10,KEROSENE,55.657415254237286
2025-06-10,RON 100,59.550441176470585
2025-06-10,RON 91,61.49648148148148
2025-06-10,RON 95,64.23360000000001
2025-06-10,RON 97,68.48
2025-06-17,DIESEL,59.470000000000006
2025-06-17,DIESEL PLUS,56.33609756097562
2025-06-17,KEROSENE,56.8846218487395
2025-06-17,RON 100,59.958666666666666
2025-06-17,RON 91,63.905
2025-06-17,RON 95,67.165
2025-06-17,RON 97,70.09071428571428
2025-06-24,DIESEL,61.988985507246376
2025-06-24,DIESEL PLUS,58.93231707317073
2025-06-24,KEROSENE,61.011008403361345
2025-06-24,RON 100,64.47816666666667
2025-06-24,RON 91,66.49833333333333
2025-06-24,RON 95,69.760625
2025-06-24,RON 97,74.255
2025-07-01,DIESEL,59.51783783783783
2025-07-01,DIESEL PLUS,57.270859375
2025-07-01,KEROSENE,59.15550847457627
2025-07-01,RON 100,63.46955882352942
2025-07-01,RON 91,63.464629629629634
2025-07-01,RON 95,66.9242
2025-07-01,RON 97,72.32083333333334
2025-07-08,DIESEL,59.248623188405794
2025-07-08,DIESEL PLUS,56.14731707317073
2025-07-08,KEROSENE,58.368655462184876
2025-07-08,RON 100,61.6435
2025-07-08,RON 91,63.635937500000004
2025-07-08,RON 95,66.793125
2025-07-08,RON 97,72.09
2025-07-15,DIESEL,59.41014492753624
2025-07-15,DIESEL PLUS,56.16219512195122
2025-07-15,KEROSENE,59.102731092436976
2025-07-15,RON 100,62.727333333333334
2025-07-15,RON 91,63.8046875
2025-07-15,RON 95,67.361875
2025-07-15,RON 97,72.74714285714286
2025-07-22,DIESEL,57.023648648648646
2025-07-22,DIESEL PLUS,56.209140624999996
2025-07-22,KEROSENE,59.60491596638655
2025-07-22,RON 100,64.61308823529413
2025-07-22,RON 91,62.20351851851852
2025-07-22,RON 95,65.22279999999999
2025-07-22,RON 97,72.76083333333334
2025-07-29,DIESEL,58.93782608695652
2025-07-29,DIESEL PLUS,55.699817073170735
2025-07-29,KEROSENE,59.74637499999999
2025-07-29,RON 100,64.41866666666667
2025-07-29,RON 91,63.430416666666666
2025-07-29,RON 95,65.805
2025-07-29,RON 97,73.68285714285715
2025-08-05,DIESEL,59.40459459459459
2025-08-05,DIESEL PLUS,57.257265625
2025-08-05,KEROSENE,60.77882352941177
2025-08-05,RON 100,65.30352941176471
2025-08-05,RON 91,63.80138888888889
2025-08-05,RON 95,66.19319999999999
2025-08-05,RON 97,74.0125
2025-08-12,DIESEL,58.692945205479454
2025-08-12,DIESEL PLUS,56.55265625
2025-08-12,KEROSENE,59.167857142857144
2025-08-12,RON 100,63.51470588235294
2025-08-12,RON 91,63.243796296296296
2025-08-12,RON 95,65.3728
2025-08-12,RON 97,72.94416666666667
2025-08-19,DIESEL,58.87897260273972
2025-08-19,DIESEL PLUS,56.3903125
2025-08-19,KEROSENE,57.88596638655462
2025-08-19,RON 100,62.34176470588235
2025-08-19,RON 91,63.230000000000004
2025-08-19,RON 95,65.4136
2025-08-19,RON 97,72.33583333333333
2025-08-26,DIESEL,59.06075342465754
2025-08-26,DIESEL PLUS,56.446171875
2025-08-26,KEROSENE,57.944327731092436
2025-08-26,RON 100,61.932941176470585
2025-08-26,RON 91,63.45361111111111
2025-08-26,RON 95,65.792
2025-08-26,RON 97,72.30499999999999
2025-09-02,DIESEL,60.2872794117647
2025-09-02,DIESEL PLUS,56.80981707317073
2025-09-02,KEROSENE,58.223375000000004
2025-09-02,RON 100,61.56066666666666
2025-09-02,RON 91,65.58
2025-09-02,RON 95,67.306875
2025-09-02,RON 97,73.6557142857143
2025-09-09,DIESEL,60.05520547945205
2025-09-09,DIESEL PLUS,57.3975
2025-09-09,KEROSENE,59.13088235294118
2025-09-09,RON 100,63.06632352941177
2025-09-09,RON 91,64.66453703703704
2025-09-09,RON 95,66.2696
2025-09-09,RON 97,73.55916666666667
2025-09-16,DIESEL,59.28861842105264
2025-09-16,DIESEL PLUS,57.11420634920635
2025-09-16,KEROSENE,58.9099173553719
2025-09-16,RON 100,63.429218750000004
2025-09-16,RON 91,64.59481132075472
2025-09-16,RON 95,66.21
2025-09-16,RON 97,74.17545454545454
2025-09-23,DIESEL,59.609078947368424
2025-09-23,DIESEL PLUS,57.47174603174603
2025-09-23,KEROSENE,59.46487603305785
2025-09-23,RON 100,63.80318181818182
2025-09-23,RON 91,65.06858490566039
2025-09-23,RON 95,66.8
2025-09-23,RON 97,74.95923076923076
2025-09-30,DIESEL,59.73609589041095
2025-09-30,DIESEL PLUS,56.64262195121951
2025-09-30,KEROSENE,59.917521739130436
2025-09-30,RON 100,62.91951612903225
2025-09-30,RON 91,65.8553125
2025-09-30,RON 95,66.51125
2025-09-30,RON 97,75.89875
2025-10-07,DIESEL,58.97980263157895
2025-10-07,DIESEL PLUS,56.74452380952381
2025-10-07,KEROSENE,60.16396694214876
2025-10-07,RON 100,64.88030303030304
2025-10-07,RON 91,63.22862745098039
2025-10-07,RON 95,66.17125
2025-10-07,RON 97,76.07461538461538
2025-10-14,DIESEL,58.890263157894736
2025-10-14,DIESEL PLUS,56.63444444444444
2025-10-14,KEROSENE,59.8654132231405
2025-10-14,RON 100,64.63878787878788
2025-10-14,RON 91,63.085392156862746
2025-10-14,RON 95,66.32791666666667
2025-10-14,RON 97,76.13454545454546
2025-10-21,DIESEL,58.63940789473685
2025-10-21,DIESEL PLUS,56.38174603174603
2025-10-21,KEROSENE,59.07706611570248
2025-10-21,RON 100,63.49939393939394
2025-10-21,RON 91,62.92141509433962
2025-10-21,RON 95,66.0225
2025-10-21,RON 97,75.58909090909091
2025-10-28,DIESEL,59.2725
2025-10-28,DIESEL PLUS,56.9584126984127
2025-10-28,KEROSENE,60.275619834710746
2025-10-28,RON 100,64.9830303030303
2025-10-28,RON 91,63.48490566037736
2025-10-28,RON 95,66.8325
2025-10-28,RON 97,77.40666666666667
2025-11-04,DIESEL,60.31934210526315
2025-11-04,DIESEL PLUS,58.11396825396825
2025-11-04,KEROSENE,62.132107438016526
2025-11-04,RON 100,66.99181818181819
2025-11-04,RON 91,64.5495283018868
2025-11-04,RON 95,67.96291666666666
2025-11-04,RON 97,79.44
2025-11-11,DIESEL,60.4175
2025-11-11,DIESEL PLUS,57.976190476190474
2025-11-11,KEROSENE,62.54628099173554
2025-11-11,RON 100,67.36181818181818
2025-11-11,RON 91,64.81745283018867
2025-11-11,RON 95,67.86708333333333
2025-11-11,RON 97,79.55444444444444
2025-11-18,DIESEL,60.989934210526314
2025-11-18,DIESEL PLUS,58.90309523809524
2025-11-18,KEROSENE,63.19004132231405
2025-11-18,RON 100,68.02424242424243
2025-11-18,RON 91,65.03650943396227
2025-11-18,RON 95,68.75500000000001
2025-11-18,RON 97,79.18444444444444
2025-11-25,DIESEL,60.57223684210526
2025-11-25,DIESEL PLUS,58.053492063492065
2025-11-25,KEROSENE,63.33116666666667
2025-11-25,RON 100,68.40575757575758
2025-11-25,RON 91,64.26905660377359
2025-11-25,RON 95,68.18708333333333
2025-11-25,RON 97,80.92444444444445
2025-12-02,DIESEL,60.630394736842106
2025-12-02,DIESEL PLUS,57.925873015873016
2025-12-02,KEROSENE,60.699297520661155
2025-12-02,RON 100,65.5330303030303
2025-12-02,RON 91,63.92707547169811
2025-12-02,RON 95,67.89916666666666
2025-12-02,RON 97,78.69111111111111
2025-12-09,DIESEL,61.262499999999996
2025-12-09,DIESEL PLUS,58.68142857142857
2025-12-09,KEROSENE,60.42355371900826
2025-12-09,RON 100,65.0990909090909
2025-12-09,RON 91,64.70283018867924
2025-12-09,RON 95,68.09541666666667
2025-12-09,RON 97,78.69111111111111
2025-12-16,DIESEL,60.85868421052632
2025-12-16,DIESEL PLUS,58.07301587301587
2025-12-16,KEROSENE,59.90743801652893
2025-12-16,RON 100,64.09787878787878
2025-12-16,RON 91,64.21566037735849
2025-12-16,RON 95,67.86333333333333
2025-12-16,RON 97,78.43555555555557
2025-12-23,DIESEL,59.83697368421052
2025-12-23,DIESEL PLUS,57.1283870967742
2025-12-23,KEROSENE,58.62595833333333
2025-12-23,RON 100,62.87136363636364
2025-12-23,RON 91,63.32134615384616
2025-12-23,RON 95,67.03750000000001
2025-12-23,RON 97,76.80666666666667
2026-01-06,DIESEL,54.52459016393443
2026-01-06,DIESEL PLUS,55.74793103448276
2026-01-06,KEROSENE,66.7373076923077
2026-01-06,RON 100,72.95777777777778
2026-01-06,RON 91,56.35550724637681
2026-01-06,RON 95,60.89654255319149
2026-01-06,RON 97,65.17822580645162
2026-01-13,DIESEL,54.46098360655738
2026-01-13,DIESEL PLUS,55.49465517241379
2026-01-13,KEROSENE,66.57653846153846
2026-01-13,RON 100,72.84
2026-01-13,RON 91,56.11101449275362
2026-01-13,RON 95,60.73643617021277
2026-01-13,RON 97,64.85145161290322
2026-01-20,DIESEL,59.28458333333333
2026-01-20,DIESEL PLUS,56.03641975308642
2026-01-20,KEROSENE,59.497304347826095
2026-01-20,RON 100,62.017580645161296
2026-01-20,RON 91,63.8240625
2026-01-20,RON 95,66.275
2026-01-20,RON 97,79.15583333333333
2026-01-27,DIESEL,58.309375
2026-01-27,DIESEL PLUS,55.53456140350877
2026-01-27,KEROSENE,60.37814516129033
2026-01-27,RON 100,62.3086
2026-01-27,RON 91,62.6975
2026-01-27,RON 95,66.53119047619047
2026-01-27,RON 97,79.08928571428571
2026-02-03,DIESEL,59.87223880597015
2026-02-03,DIESEL PLUS,55.98561728395062
2026-02-03,KEROSENE,60.70254166666667
2026-02-03,RON 100,64.2882258064516
2026-02-03,RON 91,64.15229166666667
2026-02-03,RON 95,66.77125
